Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M,Code,Region
790,E12000003,2007-03-04,1.859,45.409,7.769,3.58987404147328,6.732225358585829,278.57599999999996,E12000003,Yorkshire and The Humber
791,E12000003,2007-03-05,1.704,73.374,7.114,2.923160546525846,1.6177564560384212,280.068,E12000003,Yorkshire and The Humber
792,E12000003,2007-03-06,1.936,72.807,4.978,1.393168163990964,0.709688138699704,281.078,E12000003,Yorkshire and The Humber
793,E12000003,2007-03-07,1.51,61.934,6.565,2.609443627613178,3.3423995256211114,279.368,E12000003,Yorkshire and The Humber
794,E12000003,2007-03-08,1.4909999999999999,62.773,6.575,2.6106086202455216,3.1938122819149655,279.69599999999997,E12000003,Yorkshire and The Humber
795,E12000003,2007-03-09,1.433,68.593,10.293,5.238642445273488,3.857628260982075,279.265,E12000003,Yorkshire and The Humber
796,E12000003,2007-03-10,1.704,66.654,8.57,4.008350083802945,2.909862450962194,282.035,E12000003,Yorkshire and The Humber
797,E12000003,2007-03-11,1.936,68.78399999999999,11.974,6.432426380619784,3.746017087296295,283.085,E12000003,Yorkshire and The Humber
798,E12000003,2007-03-12,1.82,62.78,7.643,3.3719081409038125,3.289580136083316,282.092,E12000003,Yorkshire and The Humber
799,E12000003,2007-03-13,1.433,58.623999999999995,9.777000000000001,4.934190812159805,5.04940442344693,280.027,E12000003,Yorkshire and The Humber
800,E12000003,2007-03-14,1.8980000000000001,59.64,10.956,5.770088944945876,5.165611094742147,281.04200000000003,E12000003,Yorkshire and The Humber
801,E12000003,2007-03-15,1.2590000000000001,66.025,8.449,3.9297910243527525,3.243261331328654,280.63,E12000003,Yorkshire and The Humber
802,E12000003,2007-03-16,1.3359999999999999,66.917,5.415,1.750673498360225,2.0948771631146457,279.224,E12000003,Yorkshire and The Humber
803,E12000003,2007-03-17,1.278,63.365,4.917,1.4111783763424128,1.9820662237916196,282.459,E12000003,Yorkshire and The Humber
804,E12000003,2007-03-18,1.433,77.163,9.146,4.364521277614319,2.547570078889457,276.246,E12000003,Yorkshire and The Humber
805,E12000003,2007-03-19,1.5490000000000002,64.568,4.915,1.4181310351821566,2.9860504779556294,275.802,E12000003,Yorkshire and The Humber
806,E12000003,2007-03-20,1.859,79.2,4.198,0.8056585161144341,0.5055336696100028,274.94,E12000003,Yorkshire and The Humber
807,E12000003,2007-03-21,1.1420000000000001,71.234,4.638,1.1741843338533684,1.838067233013632,275.425,E12000003,Yorkshire and The Humber
808,E12000003,2007-03-22,1.51,56.578,4.324,1.038927092303041,3.2987422746442405,279.171,E12000003,Yorkshire and The Humber
809,E12000003,2007-03-23,1.569,61.215,7.934,3.597212405205326,4.0795359204848936,279.26099999999997,E12000003,Yorkshire and The Humber
810,E12000003,2007-03-24,1.5490000000000002,51.998000000000005,17.424,10.468812400370702,9.528530127710667,278.311,E12000003,Yorkshire and The Humber
811,E12000003,2007-03-25,1.3940000000000001,60.507,28.52,18.360616312890286,12.060502352863239,280.97,E12000003,Yorkshire and The Humber
812,E12000003,2007-03-26,1.53,57.838,36.618,24.187218553737637,15.774869262599722,280.75,E12000003,Yorkshire and The Humber
813,E12000003,2007-03-27,1.569,57.427,43.465,29.097537346709828,18.366643868491614,281.457,E12000003,Yorkshire and The Humber
814,E12000003,2007-03-28,1.5490000000000002,53.143,41.756,27.904120365262862,18.57405311891189,280.605,E12000003,Yorkshire and The Humber
815,E12000003,2007-03-29,1.22,63.753,33.59,21.97630644480479,13.705562287555821,280.209,E12000003,Yorkshire and The Humber
816,E12000003,2007-03-30,1.51,67.513,38.913000000000004,25.76619283909485,15.101557706952704,280.249,E12000003,Yorkshire and The Humber
817,E12000003,2007-03-31,1.607,75.732,14.835999999999999,8.443143721582633,4.197413912826185,281.04400000000004,E12000003,Yorkshire and The Humber
818,E12000003,2007-04-01,1.4140000000000001,79.566,8.238,3.6857983071179454,1.0038714062467307,280.755,E12000003,Yorkshire and The Humber
819,E12000003,2007-04-02,1.375,76.821,13.645,7.583141257414667,3.6627796331325158,280.593,E12000003,Yorkshire and The Humber
820,E12000003,2007-04-03,1.723,63.933,4.93,1.4241582639709875,2.4398508001125236,279.291,E12000003,Yorkshire and The Humber
821,E12000003,2007-04-04,1.588,54.168,8.971,4.38462030927289,5.290226793929328,280.638,E12000003,Yorkshire and The Humber
822,E12000003,2007-04-05,1.569,55.422,9.253,4.573378235521574,4.850643414766282,282.594,E12000003,Yorkshire and The Humber
823,E12000003,2007-04-06,1.6269999999999998,60.3,5.327000000000001,1.727663036488412,2.739613776973428,281.612,E12000003,Yorkshire and The Humber
824,E12000003,2007-04-07,1.588,66.361,8.426,3.9073290075201506,2.9166050900459055,281.67400000000004,E12000003,Yorkshire and The Humber
825,E12000003,2007-04-08,1.723,69.997,8.53,3.95425026355894,2.1794016795171913,282.95,E12000003,Yorkshire and The Humber
826,E12000003,2007-04-09,1.6269999999999998,66.0,5.126,1.538784139166843,1.3404516793163452,283.218,E12000003,Yorkshire and The Humber
827,E12000003,2007-04-10,1.6269999999999998,62.46,4.881,1.3864684432042722,1.7456691444095966,284.2,E12000003,Yorkshire and The Humber
828,E12000003,2007-04-11,1.51,58.138000000000005,6.187,2.353539929065903,3.018530384591898,283.92400000000004,E12000003,Yorkshire and The Humber
829,E12000003,2007-04-12,1.723,55.711999999999996,13.204,7.40311335646912,6.254202680992719,283.305,E12000003,Yorkshire and The Humber
830,E12000003,2007-04-13,1.239,48.739,24.459,15.523380441644335,11.924002212248269,283.23,E12000003,Yorkshire and The Humber
831,E12000003,2007-04-14,1.607,60.532,34.628,22.728097427185368,13.577187843749897,285.378,E12000003,Yorkshire and The Humber
832,E12000003,2007-04-15,1.4909999999999999,80.509,32.446,21.021096479878963,9.134887628481728,287.065,E12000003,Yorkshire and The Humber
833,E12000003,2007-04-16,1.3559999999999999,64.48,12.628,6.9259351617779785,4.334499206585917,285.217,E12000003,Yorkshire and The Humber
834,E12000003,2007-04-17,1.53,73.241,6.941,2.794056390320055,1.141890556156497,282.612,E12000003,Yorkshire and The Humber
835,E12000003,2007-04-18,1.53,74.77600000000001,7.539,3.2136788837154278,1.2275158819244325,281.626,E12000003,Yorkshire and The Humber
836,E12000003,2007-04-19,1.433,72.024,7.112,2.924298167888331,1.3519398438214836,283.04400000000004,E12000003,Yorkshire and The Humber
837,E12000003,2007-04-20,1.607,61.089,13.925999999999998,7.8911983036403015,6.197382255201319,281.72700000000003,E12000003,Yorkshire and The Humber
838,E12000003,2007-04-21,1.685,73.475,17.02,10.012349610763174,4.527785180939844,285.955,E12000003,Yorkshire and The Humber
839,E12000003,2007-04-22,1.452,76.663,10.715,5.469558417623723,1.5544407830790448,285.91200000000003,E12000003,Yorkshire and The Humber
840,E12000003,2007-04-23,1.472,51.4,6.169,2.3828394839083593,3.802659419790608,285.875,E12000003,Yorkshire and The Humber
841,E12000003,2007-04-24,1.6269999999999998,50.879,5.125,1.6351109505405859,3.283036308500691,286.948,E12000003,Yorkshire and The Humber
842,E12000003,2007-04-25,1.375,59.135,6.7829999999999995,2.7676525004665997,2.630623710579137,286.85200000000003,E12000003,Yorkshire and The Humber
843,E12000003,2007-04-26,1.3559999999999999,60.357,4.487,1.1197278563625304,2.0258117307860815,284.01599999999996,E12000003,Yorkshire and The Humber
844,E12000003,2007-04-27,1.452,66.301,5.352,1.7025804614463738,1.6547322661676773,282.635,E12000003,Yorkshire and The Humber
845,E12000003,2007-04-28,1.433,69.141,9.275,4.49430347522458,2.60671945387724,283.585,E12000003,Yorkshire and The Humber
846,E12000003,2007-04-29,1.3559999999999999,71.959,12.085,6.4874353006539245,3.078685599564963,284.462,E12000003,Yorkshire and The Humber
847,E12000003,2007-04-30,1.51,71.618,7.962999999999999,3.5347669417276713,1.568322353454164,283.743,E12000003,Yorkshire and The Humber
848,E12000003,2007-05-01,1.046,72.321,8.244,3.7303051145187,1.4842511382959458,284.631,E12000003,Yorkshire and The Humber
849,E12000003,2007-05-02,1.472,71.24600000000001,7.954,3.5333684501186866,1.8045980097711976,282.981,E12000003,Yorkshire and The Humber
850,E12000003,2007-05-03,1.181,70.807,9.346,4.534391791749325,2.411069985957411,282.402,E12000003,Yorkshire and The Humber
851,E12000003,2007-05-04,1.704,67.217,7.5520000000000005,3.2740363754704944,2.3855339199580925,282.298,E12000003,Yorkshire and The Humber
852,E12000003,2007-05-05,1.297,71.167,12.874,7.057459051678997,3.4308679266691797,284.057,E12000003,Yorkshire and The Humber
853,E12000003,2007-05-06,1.3359999999999999,64.781,11.946,6.435857619845422,4.092379400414018,285.008,E12000003,Yorkshire and The Humber
854,E12000003,2007-05-07,1.472,55.935,7.567,3.3584821538998426,3.9335183315923814,284.499,E12000003,Yorkshire and The Humber
855,E12000003,2007-05-08,1.3940000000000001,59.115,6.676,2.697931741624565,3.086163875311996,283.555,E12000003,Yorkshire and The Humber
856,E12000003,2007-05-09,1.3940000000000001,56.972,5.982,2.2157053112047222,3.208851078888401,284.019,E12000003,Yorkshire and The Humber
857,E12000003,2007-05-10,1.3359999999999999,62.801,5.791,2.038786730141986,2.201368260355437,284.075,E12000003,Yorkshire and The Humber
858,E12000003,2007-05-11,1.4909999999999999,68.83,5.513999999999999,1.8022060467644714,1.37116434698342,282.694,E12000003,Yorkshire and The Humber
859,E12000003,2007-05-12,1.452,59.537,5.307,1.712317141651365,2.4050467347922933,284.42400000000004,E12000003,Yorkshire and The Humber
860,E12000003,2007-05-13,1.278,66.02199999999999,6.989,2.876853539733382,2.235728911047268,283.406,E12000003,Yorkshire and The Humber
861,E12000003,2007-05-14,1.607,76.001,2.923,0.020997026772924254,-2.0866365087471053,281.658,E12000003,Yorkshire and The Humber
862,E12000003,2007-05-15,1.375,62.078,3.8810000000000002,0.6750630692327171,1.6331546615263335,282.936,E12000003,Yorkshire and The Humber
863,E12000003,2007-05-16,1.1420000000000001,52.715,4.79,1.394000465992022,3.699408192730843,282.077,E12000003,Yorkshire and The Humber
864,E12000003,2007-05-17,1.646,40.931999999999995,3.043,0.21196890639529542,4.17219466021114,286.44599999999997,E12000003,Yorkshire and The Humber
865,E12000003,2007-05-18,1.4140000000000001,58.82899999999999,7.3389999999999995,3.170001769291474,3.0103365521502425,286.253,E12000003,Yorkshire and The Humber
866,E12000003,2007-05-19,1.2009999999999998,68.238,7.46,3.1956724103723992,1.79779006466282,284.683,E12000003,Yorkshire and The Humber
867,E12000003,2007-05-20,1.569,64.774,7.916,3.546784050936431,2.5585363823896685,284.346,E12000003,Yorkshire and The Humber
868,E12000003,2007-05-21,1.84,68.816,8.097000000000001,3.646862459190473,1.838885612134277,285.178,E12000003,Yorkshire and The Humber
869,E12000003,2007-05-22,1.181,69.09100000000001,7.585,3.276513367113182,1.4984463648219162,285.3,E12000003,Yorkshire and The Humber
870,E12000003,2007-05-23,1.162,49.629,8.852,4.315447986146431,4.893080299160573,287.361,E12000003,Yorkshire and The Humber
871,E12000003,2007-05-24,1.239,49.16,6.872999999999999,2.8972816181795764,4.02509938292831,288.488,E12000003,Yorkshire and The Humber
872,E12000003,2007-05-25,1.317,64.874,4.836,1.3376097671804246,1.338779944652444,284.651,E12000003,Yorkshire and The Humber
873,E12000003,2007-05-26,1.433,61.852,4.788,1.3272631639333135,2.0449466189075665,283.063,E12000003,Yorkshire and The Humber
874,E12000003,2007-05-27,1.4909999999999999,66.76899999999999,3.8369999999999997,0.6150757759177594,1.1332821055163578,280.985,E12000003,Yorkshire and The Humber
875,E12000003,2007-05-28,1.3359999999999999,68.27,5.999,2.153946089197948,1.6600821367654746,281.836,E12000003,Yorkshire and The Humber
876,E12000003,2007-05-29,1.278,61.13,2.02,-0.7242136977046574,1.1641927469934146,282.41900000000004,E12000003,Yorkshire and The Humber
877,E12000003,2007-05-30,1.297,60.226000000000006,6.0520000000000005,2.239741722175417,2.4385612762700504,284.372,E12000003,Yorkshire and The Humber
878,E12000003,2007-05-31,1.3559999999999999,52.474,13.404000000000002,7.562059849895263,6.371082426958303,285.993,E12000003,Yorkshire and The Humber
879,E12000003,2007-06-01,1.181,61.886,19.153,11.617534446560107,6.948340773978352,287.168,E12000003,Yorkshire and The Humber
880,E12000003,2007-06-02,1.472,73.844,21.03,12.875198921175041,5.319192918673679,289.457,E12000003,Yorkshire and The Humber
881,E12000003,2007-06-03,1.375,75.68,22.7,14.060095271571086,5.679796752740167,289.54200000000003,E12000003,Yorkshire and The Humber
882,E12000003,2007-06-04,1.452,74.691,15.099,8.622788916742884,3.3098618637631745,287.216,E12000003,Yorkshire and The Humber
883,E12000003,2007-06-05,1.452,78.109,12.265,6.570464687913649,1.8860118272131956,285.807,E12000003,Yorkshire and The Humber
884,E12000003,2007-06-06,1.7819999999999998,81.095,12.036,6.385817444452876,1.3206193673554694,285.462,E12000003,Yorkshire and The Humber
885,E12000003,2007-06-07,1.433,76.183,11.008,5.679623156765945,1.506853757913433,286.907,E12000003,Yorkshire and The Humber
886,E12000003,2007-06-08,1.317,79.865,14.158,7.906406984948202,1.6697931484238637,289.335,E12000003,Yorkshire and The Humber
887,E12000003,2007-06-09,1.22,83.54799999999999,19.323,11.58274823713613,2.9601862784485036,290.004,E12000003,Yorkshire and The Humber
888,E12000003,2007-06-10,1.2009999999999998,90.678,9.998,4.846969127200435,-3.8039271200214557,289.815,E12000003,Yorkshire and The Humber
889,E12000003,2007-06-11,1.317,89.17299999999999,16.555,9.555944186646393,0.7286126180544557,290.788,E12000003,Yorkshire and The Humber
890,E12000003,2007-06-12,1.4909999999999999,72.102,20.980999999999998,12.852712810812505,5.629620530781622,289.311,E12000003,Yorkshire and The Humber
891,E12000003,2007-06-13,1.4909999999999999,57.83,3.13,0.15773584006021224,1.4470294647374544,287.747,E12000003,Yorkshire and The Humber
892,E12000003,2007-06-14,1.569,60.00899999999999,4.346,1.0203951270305431,1.9820790158139374,284.306,E12000003,Yorkshire and The Humber
893,E12000003,2007-06-15,1.3359999999999999,63.523,3.5,0.38985917429730677,1.1015585303249509,284.7,E12000003,Yorkshire and The Humber
894,E12000003,2007-06-16,1.1420000000000001,59.051,9.49,4.70991756723215,3.749333232029443,286.277,E12000003,Yorkshire and The Humber
895,E12000003,2007-06-17,1.22,57.24100000000001,11.755999999999998,6.344901819001308,4.763257802058412,287.317,E12000003,Yorkshire and The Humber
896,E12000003,2007-06-18,1.2009999999999998,68.74,14.117,7.959389548864131,3.8737931875257345,287.327,E12000003,Yorkshire and The Humber
897,E12000003,2007-06-19,1.1420000000000001,59.573,16.624000000000002,9.81575949294103,6.0253299095261355,289.427,E12000003,Yorkshire and The Humber
898,E12000003,2007-06-20,1.607,65.513,10.712,5.533102413884517,2.5639528762623485,289.672,E12000003,Yorkshire and The Humber
899,E12000003,2007-06-21,1.239,48.754,12.402000000000001,6.86448140620692,6.24321057659499,288.156,E12000003,Yorkshire and The Humber
900,E12000003,2007-06-22,1.297,51.053000000000004,14.25,8.176070874160452,6.760081501146814,287.124,E12000003,Yorkshire and The Humber
901,E12000003,2007-06-23,1.433,62.548,12.309000000000001,6.705177297573719,4.139888300309366,287.035,E12000003,Yorkshire and The Humber
902,E12000003,2007-06-24,1.239,55.935,5.697,2.0114623553517745,2.7598953918802707,286.097,E12000003,Yorkshire and The Humber
903,E12000003,2007-06-25,1.375,61.857,5.05,1.5093606137097169,1.7338893215003566,284.876,E12000003,Yorkshire and The Humber
904,E12000003,2007-06-26,1.3559999999999999,48.586000000000006,5.058,1.6082892011401455,4.019621655041561,284.59,E12000003,Yorkshire and The Humber
905,E12000003,2007-06-27,1.375,43.538000000000004,5.377999999999999,1.8740972756637007,5.078179383693509,284.394,E12000003,Yorkshire and The Humber
906,E12000003,2007-06-28,1.046,48.001999999999995,4.175,0.9795799086535517,3.799267047370151,284.774,E12000003,Yorkshire and The Humber
907,E12000003,2007-06-29,1.4909999999999999,50.085,2.344,-0.7072571853408132,2.4488886254765703,286.468,E12000003,Yorkshire and The Humber
908,E12000003,2007-06-30,1.026,34.842,4.671,1.4229368764992358,5.917729902489334,286.228,E12000003,Yorkshire and The Humber
909,E12000003,2007-07-01,1.065,42.141000000000005,8.093,3.8199392132792553,5.606786827074764,288.27299999999997,E12000003,Yorkshire and The Humber
910,E12000003,2007-07-02,1.433,50.426,8.554,4.094502960381249,4.519340913064909,287.677,E12000003,Yorkshire and The Humber
911,E12000003,2007-07-03,1.2590000000000001,46.718,3.8930000000000002,0.7816113772049498,3.565904398158615,286.077,E12000003,Yorkshire and The Humber
912,E12000003,2007-07-04,1.297,48.8,3.0989999999999998,0.19578910934149363,2.7628323062965947,286.813,E12000003,Yorkshire and The Humber
913,E12000003,2007-07-05,1.065,54.983999999999995,8.385,3.942549799840865,3.7581575147120247,287.45599999999996,E12000003,Yorkshire and The Humber
914,E12000003,2007-07-06,1.1420000000000001,48.376999999999995,6.044,2.3108931551303797,4.018651190465036,286.906,E12000003,Yorkshire and The Humber
915,E12000003,2007-07-07,1.6269999999999998,56.284,2.509,-0.5257134850269998,1.3709402567638875,286.691,E12000003,Yorkshire and The Humber
916,E12000003,2007-07-08,1.3359999999999999,46.986999999999995,6.861000000000001,2.9055201829481803,4.508154407320035,286.895,E12000003,Yorkshire and The Humber
917,E12000003,2007-07-09,1.53,46.681999999999995,7.9879999999999995,3.7175259355363792,5.127603746494998,286.262,E12000003,Yorkshire and The Humber
918,E12000003,2007-07-10,1.181,47.54,6.27,2.4769244146933076,4.114345660615918,287.375,E12000003,Yorkshire and The Humber
919,E12000003,2007-07-11,1.2590000000000001,50.75,4.0089999999999995,0.8327783303507168,2.6517013399367713,287.63,E12000003,Yorkshire and The Humber
920,E12000003,2007-07-12,0.968,37.236999999999995,5.643,2.0957627970255572,5.358782814831159,288.789,E12000003,Yorkshire and The Humber
921,E12000003,2007-07-13,1.123,36.451,7.204,3.2248304924290245,6.40966792772619,287.587,E12000003,Yorkshire and The Humber
922,E12000003,2007-07-14,1.22,43.193000000000005,5.47,1.9296369599484002,4.248523100546784,289.02,E12000003,Yorkshire and The Humber
923,E12000003,2007-07-15,1.375,50.251000000000005,7.162000000000001,3.0975696429138893,4.0025241533756315,287.143,E12000003,Yorkshire and The Humber
924,E12000003,2007-07-16,1.1420000000000001,54.618,7.4239999999999995,3.2508830753642712,3.0741467421600106,289.643,E12000003,Yorkshire and The Humber
925,E12000003,2007-07-17,1.452,48.083,5.665,2.038727714454204,3.743231498510113,287.72900000000004,E12000003,Yorkshire and The Humber
926,E12000003,2007-07-18,1.2009999999999998,48.985,6.151,2.3817084505438046,3.8379507365662917,287.902,E12000003,Yorkshire and The Humber
927,E12000003,2007-07-19,1.22,55.475,7.146,3.050432503953097,3.171143170233023,287.81,E12000003,Yorkshire and The Humber
928,E12000003,2007-07-20,1.123,53.74100000000001,5.2139999999999995,1.6772848177693263,2.714341666620072,287.117,E12000003,Yorkshire and The Humber
929,E12000003,2007-07-21,1.375,52.503,3.3480000000000003,0.35703728194681617,2.8500129862567576,283.79400000000004,E12000003,Yorkshire and The Humber
930,E12000003,2007-07-22,1.2590000000000001,52.575,6.515,2.6202878299240453,3.5632624444816514,286.376,E12000003,Yorkshire and The Humber
931,E12000003,2007-07-23,1.472,54.77,11.835,6.419443649834093,5.25826708421998,286.658,E12000003,Yorkshire and The Humber
932,E12000003,2007-07-24,1.2590000000000001,59.895,9.01,4.356222809882119,3.158323042127556,287.60400000000004,E12000003,Yorkshire and The Humber
933,E12000003,2007-07-25,1.104,46.326,6.278,2.4905675953052864,4.28178680479963,287.83799999999997,E12000003,Yorkshire and The Humber
934,E12000003,2007-07-26,1.317,41.343999999999994,8.36,4.019108750522541,6.001001753438146,287.541,E12000003,Yorkshire and The Humber
935,E12000003,2007-07-27,1.375,47.324,4.302,1.0660232495964728,3.2902351243097954,287.986,E12000003,Yorkshire and The Humber
936,E12000003,2007-07-28,1.239,49.687,2.0269999999999997,-0.959471682492016,2.1340846234061956,287.473,E12000003,Yorkshire and The Humber
937,E12000003,2007-07-29,1.2590000000000001,44.998999999999995,3.6069999999999998,0.5897421529097855,3.831377970645839,286.045,E12000003,Yorkshire and The Humber
938,E12000003,2007-07-30,1.2590000000000001,46.92100000000001,2.946,0.10120013466156053,3.164676713319224,286.125,E12000003,Yorkshire and The Humber
939,E12000003,2007-07-31,1.046,51.153,5.494,1.8938952072712247,3.1008525981201487,288.026,E12000003,Yorkshire and The Humber
940,E12000003,2007-08-01,1.588,49.573,6.9910000000000005,2.976915562280606,3.8507017006892568,288.905,E12000003,Yorkshire and The Humber
941,E12000003,2007-08-02,1.22,40.211,8.086,3.829662674419744,6.021648293249491,287.684,E12000003,Yorkshire and The Humber
942,E12000003,2007-08-03,1.3559999999999999,38.813,7.935,3.7263312811296814,5.852191737029713,289.844,E12000003,Yorkshire and The Humber
943,E12000003,2007-08-04,1.4140000000000001,38.964,3.427,0.4882731341297095,3.735184785613086,291.517,E12000003,Yorkshire and The Humber
944,E12000003,2007-08-05,1.1420000000000001,56.615,14.274000000000001,8.14330755915465,5.027212056887535,292.532,E12000003,Yorkshire and The Humber
945,E12000003,2007-08-06,1.433,53.833,7.605,3.3890250995678457,3.484678076615161,288.616,E12000003,Yorkshire and The Humber
946,E12000003,2007-08-07,1.2590000000000001,52.391000000000005,3.3569999999999998,0.3577438290526018,2.4025517601176887,286.48900000000003,E12000003,Yorkshire and The Humber
947,E12000003,2007-08-08,1.297,46.593,6.268,2.4834077844086977,4.367668881051614,287.003,E12000003,Yorkshire and The Humber
948,E12000003,2007-08-09,0.929,47.464,7.899,3.645261256996733,4.745514671526941,287.595,E12000003,Yorkshire and The Humber
949,E12000003,2007-08-10,1.026,42.24100000000001,9.166,4.588589203792846,6.006526823234495,288.222,E12000003,Yorkshire and The Humber
950,E12000003,2007-08-11,1.3940000000000001,45.376999999999995,11.436,6.192416329600647,6.222173808526819,289.461,E12000003,Yorkshire and The Humber
951,E12000003,2007-08-12,1.278,51.06,5.454,1.8681656268449274,3.266689905751676,287.33099999999996,E12000003,Yorkshire and The Humber
952,E12000003,2007-08-13,0.9490000000000001,45.486000000000004,4.86,1.4823923284508496,4.065779391755747,287.14,E12000003,Yorkshire and The Humber
953,E12000003,2007-08-14,1.162,31.496,7.598,3.5417870576018977,7.390494896375678,287.32,E12000003,Yorkshire and The Humber
954,E12000003,2007-08-15,1.452,51.841,4.692,1.3156589666164784,2.788737635979615,287.759,E12000003,Yorkshire and The Humber
955,E12000003,2007-08-16,0.988,48.365,7.877999999999999,3.629679438349534,5.000020223526178,285.57099999999997,E12000003,Yorkshire and The Humber
956,E12000003,2007-08-17,1.452,53.303000000000004,10.41,5.409983163923201,5.0992245107391625,286.05,E12000003,Yorkshire and The Humber
957,E12000003,2007-08-18,1.297,35.484,7.218999999999999,3.2428571768522723,6.616441555758556,286.967,E12000003,Yorkshire and The Humber
958,E12000003,2007-08-19,0.852,44.833,4.522,1.2450690607366397,4.078479580359726,286.872,E12000003,Yorkshire and The Humber
959,E12000003,2007-08-20,1.239,52.577,4.398,1.1035820898168964,2.8280770896760927,286.402,E12000003,Yorkshire and The Humber
960,E12000003,2007-08-21,1.3359999999999999,59.004,8.633,4.092021024784103,3.154597629730489,287.938,E12000003,Yorkshire and The Humber
961,E12000003,2007-08-22,1.239,62.79600000000001,6.502000000000001,2.5366401431617334,1.6165098555202277,288.593,E12000003,Yorkshire and The Humber
962,E12000003,2007-08-23,1.22,50.388000000000005,9.709,4.923670653129442,5.028933658704027,287.949,E12000003,Yorkshire and The Humber
963,E12000003,2007-08-24,1.3940000000000001,39.43,9.69,4.981452734601948,6.50724935691396,288.814,E12000003,Yorkshire and The Humber
964,E12000003,2007-08-25,1.162,35.084,6.313,2.5888657453251582,5.815767449609837,289.624,E12000003,Yorkshire and The Humber
965,E12000003,2007-08-26,1.4140000000000001,48.172,6.007999999999999,2.2851200662326363,3.939136271920262,287.58799999999997,E12000003,Yorkshire and The Humber
966,E12000003,2007-08-27,1.026,40.353,10.546,5.595234011540484,7.149091729437913,286.94,E12000003,Yorkshire and The Humber
967,E12000003,2007-08-28,1.4909999999999999,37.618,11.93,6.608874391122075,8.307875511687719,285.875,E12000003,Yorkshire and The Humber
968,E12000003,2007-08-29,1.123,43.537,6.393,2.59697012874172,5.120087340822835,286.108,E12000003,Yorkshire and The Humber
969,E12000003,2007-08-30,1.452,40.075,5.36,1.8738987719286122,4.83115149695773,288.406,E12000003,Yorkshire and The Humber
970,E12000003,2007-08-31,1.278,46.693999999999996,7.665,3.4809704942407933,4.64901765083998,288.512,E12000003,Yorkshire and The Humber
971,E12000003,2007-09-01,1.123,43.44,6.392,2.5911592591185837,4.720719777655056,288.383,E12000003,Yorkshire and The Humber
972,E12000003,2007-09-02,1.0070000000000001,43.224,6.438,2.626735780282978,4.853281189034078,287.832,E12000003,Yorkshire and The Humber
973,E12000003,2007-09-03,1.084,45.50899999999999,5.831,2.1825676048742686,4.735644148143258,285.538,E12000003,Yorkshire and The Humber
974,E12000003,2007-09-04,1.375,44.273,4.92,1.5377695942419756,4.574020264468622,285.219,E12000003,Yorkshire and The Humber
975,E12000003,2007-09-05,1.452,37.065,6.582999999999999,2.768322688690816,5.563770771189525,289.709,E12000003,Yorkshire and The Humber
976,E12000003,2007-09-06,1.278,33.718,7.877999999999999,3.7205035480456488,6.653370894242066,289.91700000000003,E12000003,Yorkshire and The Humber
977,E12000003,2007-09-07,1.123,37.959,8.302,3.997710246528019,6.302849716465232,288.58099999999996,E12000003,Yorkshire and The Humber
978,E12000003,2007-09-08,1.297,41.284,7.3839999999999995,3.3170255549590735,5.437570484318435,288.31,E12000003,Yorkshire and The Humber
979,E12000003,2007-09-09,0.988,39.47,8.252,3.9540508007612516,6.225184575083112,287.647,E12000003,Yorkshire and The Humber
980,E12000003,2007-09-10,1.239,46.898999999999994,7.662000000000001,3.4814495182574063,4.905506936204631,287.106,E12000003,Yorkshire and The Humber
981,E12000003,2007-09-11,0.929,38.501,14.55,8.480346413172825,9.109665656333178,286.441,E12000003,Yorkshire and The Humber
982,E12000003,2007-09-12,1.046,45.801,13.867,7.935215903599584,7.289975290821815,288.397,E12000003,Yorkshire and The Humber
983,E12000003,2007-09-13,1.2590000000000001,46.766999999999996,15.947000000000001,9.421123762392842,8.026318287976558,288.103,E12000003,Yorkshire and The Humber
984,E12000003,2007-09-14,1.104,51.417,9.863,5.030342488960596,5.162127851951304,286.748,E12000003,Yorkshire and The Humber
985,E12000003,2007-09-15,1.2009999999999998,43.532,9.812000000000001,5.050342771649383,6.584710260127473,285.735,E12000003,Yorkshire and The Humber
986,E12000003,2007-09-16,1.162,49.566,5.452000000000001,1.8759839756995653,3.4337111664616486,288.005,E12000003,Yorkshire and The Humber
987,E12000003,2007-09-17,1.723,47.323,3.5239999999999996,0.5220277244644365,3.98363937053319,283.089,E12000003,Yorkshire and The Humber
988,E12000003,2007-09-18,1.278,46.711000000000006,3.9760000000000004,0.8538289765850635,4.510330426541543,281.735,E12000003,Yorkshire and The Humber
989,E12000003,2007-09-19,1.5490000000000002,45.808,5.157,1.6936633714014384,4.167555521628671,286.16900000000004,E12000003,Yorkshire and The Humber
990,E12000003,2007-09-20,1.3940000000000001,47.57,8.634,4.176201727363079,5.349887045727712,286.709,E12000003,Yorkshire and The Humber
991,E12000003,2007-09-21,1.278,45.0,5.614,2.0309430067832217,4.76711084291675,286.002,E12000003,Yorkshire and The Humber
992,E12000003,2007-09-22,1.452,46.351000000000006,9.469,4.782814246850435,5.837133740019198,285.9,E12000003,Yorkshire and The Humber
993,E12000003,2007-09-23,1.3940000000000001,48.506,6.239,2.446224907365604,3.814602958348388,288.384,E12000003,Yorkshire and The Humber
994,E12000003,2007-09-24,1.278,48.371,4.332,1.087679259060188,3.6614845319054083,285.393,E12000003,Yorkshire and The Humber
